geographic_unit_fips,geographic_unit_name,results,postal_code,county_fips
13215_faith-tabernacle,13215_faith-tabernacle,2207.0,GA,13215
13215_first-african,13215_first-african,945.0,GA,13215
13215_gentian-reese,13215_gentian-reese,2747.0,GA,13215
13215_holsey-buena-vista,13215_holsey-buena-vista,3765.0,GA,13215
13215_marianna-gallops,13215_marianna-gallops,1482.0,GA,13215
13215_moon-morningside,13215_moon-morningside,2613.0,GA,13215
13215_mt-pilgrim,13215_mt-pilgrim,2954.0,GA,13215
13215_our-lady-of-lourdes,13215_our-lady-of-lourdes,4843.0,GA,13215
13215_psalmond-mathews,13215_psalmond-mathews,3599.0,GA,13215
13215_salvation-army,13215_salvation-army,1531.0,GA,13215
13215_st-andrews-midland,13215_st-andrews-midland,3886.0,GA,13215
13215_st-john-belvedere,13215_st-john-belvedere,2614.0,GA,13215
13215_st-mark-heiferhorn,13215_st-mark-heiferhorn,3178.0,GA,13215
13215_st-paul-clubview,13215_st-paul-clubview,2775.0,GA,13215
13215_st-peter,13215_st-peter,1593.0,GA,13215
13215_wynnbrook,13215_wynnbrook,1328.0,GA,13215
13215_wynnton-britt,13215_wynnton-britt,2549.0,GA,13215
13217_alcovy,13217_alcovy,2472.0,GA,13217
13217_almon,13217_almon,2658.0,GA,13217
13217_beaverdam,13217_beaverdam,2889.0,GA,13217
13217_brewers,13217_brewers,1902.0,GA,13217
13217_brick-store,13217_brick-store,1392.0,GA,13217
13217_buck-creek,13217_buck-creek,2557.0,GA,13217
13217_cedar-shoals,13217_cedar-shoals,1482.0,GA,13217
13217_city-pond,13217_city-pond,985.0,GA,13217
13217_covington-mills,13217_covington-mills,1646.0,GA,13217
13217_crowell,13217_crowell,2621.0,GA,13217
13217_downs,13217_downs,3273.0,GA,13217
13217_fairview,13217_fairview,1576.0,GA,13217
13217_gum-creek,13217_gum-creek,2190.0,GA,13217
13217_hub,13217_hub,1234.0,GA,13217
13217_leguinn,13217_leguinn,1164.0,GA,13217
13217_livingston,13217_livingston,2403.0,GA,13217
13217_mansfield,13217_mansfield,807.0,GA,13217
13217_newborn,13217_newborn,413.0,GA,13217
13217_oxford,13217_oxford,1267.0,GA,13217
13217_rocky-plains,13217_rocky-plains,1945.0,GA,13217
13217_stansells,13217_stansells,2638.0,GA,13217
13217_town,13217_town,2304.0,GA,13217
13219_antioch,13219_antioch,925.0,GA,13219
13219_bishop,13219_bishop,1263.0,GA,13219
13219_bogart,13219_bogart,1532.0,GA,13219
13219_city-hall,13219_city-hall,2542.0,GA,13219
13219_civic-center,13219_civic-center,2878.0,GA,13219
13219_colham-ferry,13219_colham-ferry,1224.0,GA,13219
13219_dark-corner,13219_dark-corner,2335.0,GA,13219
13219_east-oconee,13219_east-oconee,1725.0,GA,13219
13219_farmington,13219_farmington,480.0,GA,13219
13219_high-shoals,13219_high-shoals,1264.0,GA,13219
13219_marswood-hall,13219_marswood-hall,2654.0,GA,13219
13219_north-oconee,13219_north-oconee,817.0,GA,13219
13221_beaverdam,13221_beaverdam,2069.0,GA,13221
13221_crawford,13221_crawford,1810.0,GA,13221
13221_lexington,13221_lexington,2509.0,GA,13221
13223_beulahland-baptist-church,13223_beulahland-baptist-church,1386.0,GA,13223
13223_burnt-hickory-park,13223_burnt-hickory-park,3419.0,GA,13223
13223_crossroads-library,13223_crossroads-library,1973.0,GA,13223
13223_d-wright-innovation-ctr,13223_d-wright-innovation-ctr,3775.0,GA,13223
13223_dobbins-middle-school,13223_dobbins-middle-school,4305.0,GA,13223
13223_events-place,13223_events-place,2703.0,GA,13223
13223_legacy-bapt-church,13223_legacy-bapt-church,2394.0,GA,13223
13223_mulberry-rock-park,13223_mulberry-rock-park,3247.0,GA,13223
13223_nebo-elem-school,13223_nebo-elem-school,5364.0,GA,13223
13223_paulding-county-airport,13223_paulding-county-airport,2224.0,GA,13223
13223_paulding-sr-center,13223_paulding-sr-center,3223.0,GA,13223
13223_picketts-mill-baptist-church,13223_picketts-mill-baptist-church,1485.0,GA,13223
13223_poplar-sprgs-bapt-church,13223_poplar-sprgs-bapt-church,2583.0,GA,13223
13223_russom-elementary,13223_russom-elementary,4437.0,GA,13223
13223_shelton-elementary,13223_shelton-elementary,2734.0,GA,13223
13223_taylor-farm-park,13223_taylor-farm-park,1476.0,GA,13223
13223_watson-govt-cmplx,13223_watson-govt-cmplx,5799.0,GA,13223
13223_west-ridge-church,13223_west-ridge-church,6172.0,GA,13223
13223_white-oak-park,13223_white-oak-park,3125.0,GA,13223
13225_byron-1,13225_byron-1,1489.0,GA,13225
13225_byron-2,13225_byron-2,2875.0,GA,13225
13225_claude,13225_claude,513.0,GA,13225
13225_fort-valley-1,13225_fort-valley-1,1490.0,GA,13225
13225_fort-valley-2,13225_fort-valley-2,1508.0,GA,13225
13225_fort-valley-3,13225_fort-valley-3,1533.0,GA,13225
13225_powersville,13225_powersville,782.0,GA,13225
13227_appalachian,13227_appalachian,1075.0,GA,13227
13227_hill,13227_hill,1149.0,GA,13227
13227_hinton,13227_hinton,471.0,GA,13227
13227_jasper,13227_jasper,1408.0,GA,13227
13227_jerusalem,13227_jerusalem,649.0,GA,13227
13227_ludville,13227_ludville,402.0,GA,13227
13227_nelson,13227_nelson,833.0,GA,13227
13227_refuge,13227_refuge,1415.0,GA,13227
13227_sharptop,13227_sharptop,1494.0,GA,13227
13227_talking-rock,13227_talking-rock,1003.0,GA,13227
13227_tate,13227_tate,1500.0,GA,13227
13227_yellow-creek,13227_yellow-creek,1978.0,GA,13227
13229_alabaha,13229_alabaha,485.0,GA,13229
13229_blackshear,13229_blackshear,1693.0,GA,13229
13229_hacklebarney-cason,13229_hacklebarney-cason,1871.0,GA,13229
13229_mershon,13229_mershon,256.0,GA,13229
13229_otter-creek,13229_otter-creek,754.0,GA,13229
13229_patterson,13229_patterson,705.0,GA,13229
13229_st-johns-blackshear,13229_st-johns-blackshear,840.0,GA,13229
13229_sunset-sweat,13229_sunset-sweat,142.0,GA,13229
13231_concord,13231_concord,878.0,GA,13231
13231_hollonville,13231_hollonville,1049.0,GA,13231
13231_lifsey-springs,13231_lifsey-springs,683.0,GA,13231
13231_meansville,13231_meansville,797.0,GA,13231
13231_molena,13231_molena,918.0,GA,13231
13231_second-district,13231_second-district,1565.0,GA,13231
13231_williamson,13231_williamson,1083.0,GA,13231
13231_zebulon,13231_zebulon,1326.0,GA,13231
13233_aragon,13233_aragon,1791.0,GA,13233
13233_blooming-grove,13233_blooming-grove,922.0,GA,13233
13233_cedartown,13233_cedartown,3433.0,GA,13233
13233_fish-creek,13233_fish-creek,1414.0,GA,13233
13233_lake-creek,13233_lake-creek,1564.0,GA,13233
13233_rockmart,13233_rockmart,3162.0,GA,13233
13233_youngs-grove,13233_youngs-grove,1065.0,GA,13233
13235_courthouse-annex,13235_courthouse-annex,3374.0,GA,13235
13237_101,13237_101,1838.0,GA,13237
13237_104,13237_104,1905.0,GA,13237
13237_105,13237_105,2134.0,GA,13237
13237_106,13237_106,751.0,GA,13237
13237_107,13237_107,2410.0,GA,13237
13239_georgetown,13239_georgetown,857.0,GA,13239
13239_morris,13239_morris,55.0,GA,13239
13241_rabun-county,13241_rabun-county,7563.0,GA,13241
13243_benevolence,13243_benevolence,208.0,GA,13243
13243_coleman,13243_coleman,138.0,GA,13243
13243_cuthbert,13243_cuthbert,199.0,GA,13243
13243_cuthbert-courthouse,13243_cuthbert-courthouse,1350.0,GA,13243
13243_shellman,13243_shellman,557.0,GA,13243
13243_springvale,13243_springvale,154.0,GA,13243
13245_101,13245_101,456.0,GA,13245
13245_102,13245_102,691.0,GA,13245
13245_103,13245_103,743.0,GA,13245
13245_104,13245_104,1553.0,GA,13245
13245_105,13245_105,448.0,GA,13245
13245_106,13245_106,610.0,GA,13245
13245_107,13245_107,938.0,GA,13245
13245_108,13245_108,278.0,GA,13245
13245_109,13245_109,556.0,GA,13245
13245_111,13245_111,831.0,GA,13245
13245_112,13245_112,469.0,GA,13245
13245_114,13245_114,453.0,GA,13245
13245_115,13245_115,316.0,GA,13245
13245_201,13245_201,717.0,GA,13245
13245_202,13245_202,2393.0,GA,13245
13245_203,13245_203,523.0,GA,13245
13245_204,13245_204,816.0,GA,13245
13245_207,13245_207,1434.0,GA,13245
13245_208,13245_208,1395.0,GA,13245
13245_210,13245_210,788.0,GA,13245
13245_301,13245_301,1235.0,GA,13245
13245_302,13245_302,576.0,GA,13245
13245_303,13245_303,734.0,GA,13245
13245_304,13245_304,185.0,GA,13245
13245_305,13245_305,226.0,GA,13245
13245_306,13245_306,2040.0,GA,13245
13245_307,13245_307,845.0,GA,13245
13245_308,13245_308,304.0,GA,13245
13245_309,13245_309,1728.0,GA,13245
13245_310,13245_310,2605.0,GA,13245
13245_401,13245_401,1090.0,GA,13245
13245_402,13245_402,1654.0,GA,13245
13245_404,13245_404,927.0,GA,13245
13245_405,13245_405,2297.0,GA,13245
13245_406,13245_406,1679.0,GA,13245
13245_501,13245_501,1852.0,GA,13245
13245_502,13245_502,2150.0,GA,13245
13245_503,13245_503,2147.0,GA,13245
13245_504,13245_504,1260.0,GA,13245
13245_506,13245_506,208.0,GA,13245
13245_507,13245_507,537.0,GA,13245
13245_509,13245_509,1127.0,GA,13245
13245_601,13245_601,2090.0,GA,13245
13245_603,13245_603,1876.0,GA,13245
13245_604,13245_604,954.0,GA,13245
13245_605,13245_605,2049.0,GA,13245
13245_607,13245_607,959.0,GA,13245
13245_608,13245_608,783.0,GA,13245
13245_701,13245_701,1226.0,GA,13245
13245_702,13245_702,991.0,GA,13245
13245_703,13245_703,2351.0,GA,13245
13245_705,13245_705,1188.0,GA,13245
13245_706,13245_706,1709.0,GA,13245
13245_707,13245_707,1090.0,GA,13245
13245_708,13245_708,156.0,GA,13245
13245_709,13245_709,296.0,GA,13245
13245_801,13245_801,279.0,GA,13245
13245_801b,13245_801b,267.0,GA,13245
13245_802,13245_802,1690.0,GA,13245
13245_803,13245_803,130.0,GA,13245
13245_804,13245_804,1100.0,GA,13245
13245_804h,13245_804h,1488.0,GA,13245
13245_805,13245_805,422.0,GA,13245
13245_806,13245_806,633.0,GA,13245
13245_807,13245_807,839.0,GA,13245
13245_808,13245_808,1228.0,GA,13245
13245_809,13245_809,444.0,GA,13245
13245_810,13245_810,225.0,GA,13245
13247_ba,13247_ba,2665.0,GA,13247
13247_bt,13247_bt,2238.0,GA,13247
13247_co,13247_co,2120.0,GA,13247
13247_fi,13247_fi,3524.0,GA,13247
13247_fs,13247_fs,2238.0,GA,13247
13247_hc,13247_hc,1335.0,GA,13247
13247_hi,13247_hi,1946.0,GA,13247
13247_la,13247_la,1113.0,GA,13247
13247_lo,13247_lo,2208.0,GA,13247
13247_ma,13247_ma,1747.0,GA,13247
13247_mi,13247_mi,2337.0,GA,13247
13247_ot,13247_ot,3375.0,GA,13247
13247_ro,13247_ro,2565.0,GA,13247
13247_sm,13247_sm,2397.0,GA,13247
13247_sp,13247_sp,2638.0,GA,13247
13247_st,13247_st,1830.0,GA,13247
13249_precinct-one,13249_precinct-one,1828.0,GA,13249
13251_bay-branch,13251_bay-branch,535.0,GA,13251
13251_cooperville-fire-station,13251_cooperville-fire-station,151.0,GA,13251
13251_greenhill-church,13251_greenhill-church,275.0,GA,13251
13251_hiltonia,13251_hiltonia,514.0,GA,13251
13251_hunters,13251_hunters,489.0,GA,13251
13251_jackson-fire-station,13251_jackson-fire-station,212.0,GA,13251
13251_jenk-hill-fire-sta,13251_jenk-hill-fire-sta,672.0,GA,13251
13251_newington,13251_newington,622.0,GA,13251
13251_rocky-ford,13251_rocky-ford,287.0,GA,13251
13251_screven-rec-dept,13251_screven-rec-dept,234.0,GA,13251
13251_sr-citizens-center,13251_sr-citizens-center,669.0,GA,13251
13251_sylvania,13251_sylvania,678.0,GA,13251
13253_precinct-1,13253_precinct-1,683.0,GA,13253
13253_precinct-2,13253_precinct-2,601.0,GA,13253
13253_precinct-3,13253_precinct-3,612.0,GA,13253
13253_precinct-4,13253_precinct-4,607.0,GA,13253
13253_precinct-5,13253_precinct-5,668.0,GA,13253
13255_01,13255_01,1159.0,GA,13255
13255_02,13255_02,1023.0,GA,13255
13255_03,13255_03,1422.0,GA,13255
13255_05,13255_05,1902.0,GA,13255
13255_06,13255_06,1278.0,GA,13255
13255_07,13255_07,909.0,GA,13255
13255_08,13255_08,913.0,GA,13255
13255_09,13255_09,1025.0,GA,13255
13255_10,13255_10,1051.0,GA,13255
13255_11,13255_11,1313.0,GA,13255
13255_12,13255_12,1136.0,GA,13255
13255_13,13255_13,1353.0,GA,13255
13255_14,13255_14,1036.0,GA,13255
13255_16,13255_16,2400.0,GA,13255
13255_17,13255_17,1035.0,GA,13255
13255_19,13255_19,1400.0,GA,13255
13255_20,13255_20,1137.0,GA,13255
13255_21,13255_21,2448.0,GA,13255
13257_senior-center,13257_senior-center,9177.0,GA,13257
13259_louvale,13259_louvale,182.0,GA,13259
13259_lumpkin,13259_lumpkin,682.0,GA,13259
13259_omaha,13259_omaha,127.0,GA,13259
13259_richland,13259_richland,759.0,GA,13259
13261_agri-center,13261_agri-center,1212.0,GA,13261
13261_airport,13261_airport,1039.0,GA,13261
13261_andersonville,13261_andersonville,259.0,GA,13261
13261_browns-mill,13261_browns-mill,556.0,GA,13261
13261_concord,13261_concord,224.0,GA,13261
13261_gsw-conf-center,13261_gsw-conf-center,1736.0,GA,13261
13261_leslie,13261_leslie,964.0,GA,13261
13261_plains,13261_plains,620.0,GA,13261
13261_rec-dept,13261_rec-dept,1657.0,GA,13261
13261_reese-park,13261_reese-park,1789.0,GA,13261
13261_thompson,13261_thompson,422.0,GA,13261
13263_box-springs,13263_box-springs,309.0,GA,13263
13263_flint-hill,13263_flint-hill,680.0,GA,13263
13263_geneva,13263_geneva,319.0,GA,13263
13263_junction-city,13263_junction-city,287.0,GA,13263
13263_oneal,13263_oneal,358.0,GA,13263
13263_talbotton,13263_talbotton,570.0,GA,13263
13263_valley,13263_valley,442.0,GA,13263
13265_crawfordville,13265_crawfordville,628.0,GA,13265
13265_sharon,13265_sharon,170.0,GA,13265
13267_cobbtown,13267_cobbtown,400.0,GA,13267
13267_collins,13267_collins,801.0,GA,13267
13267_district-ii,13267_district-ii,1310.0,GA,13267
13267_district-iv,13267_district-iv,1333.0,GA,13267
13267_district-v,13267_district-v,559.0,GA,13267
13267_east-glennville,13267_east-glennville,1331.0,GA,13267
13267_manassas,13267_manassas,139.0,GA,13267
13267_shiloh,13267_shiloh,582.0,GA,13267
13269_precinct-1,13269_precinct-1,648.0,GA,13269
13269_precinct-5,13269_precinct-5,1303.0,GA,13269
13269_precinct-6,13269_precinct-6,1194.0,GA,13269
13271_helena,13271_helena,575.0,GA,13271
13271_jacksonville,13271_jacksonville,361.0,GA,13271
13271_lumber-city,13271_lumber-city,548.0,GA,13271
13271_mcrae,13271_mcrae,1352.0,GA,13271
13271_milan,13271_milan,458.0,GA,13271
13271_scotland,13271_scotland,189.0,GA,13271
13273_bronwood,13273_bronwood,527.0,GA,13273
13273_dawson,13273_dawson,1807.0,GA,13273
13273_graves,13273_graves,368.0,GA,13273
13273_herod-dover,13273_herod-dover,176.0,GA,13273
13273_parrott,13273_parrott,243.0,GA,13273
13273_sasser,13273_sasser,808.0,GA,13273
13275_barwick,13275_barwick,366.0,GA,13275
13275_boston,13275_boston,944.0,GA,13275
13275_central,13275_central,2005.0,GA,13275
13275_coolidge,13275_coolidge,565.0,GA,13275
13275_douglass,13275_douglass,1397.0,GA,13275
13275_fire-station-2,13275_fire-station-2,816.0,GA,13275
13275_gatlin-creek,13275_gatlin-creek,1202.0,GA,13275
13275_harper,13275_harper,1174.0,GA,13275
13275_jerger,13275_jerger,1110.0,GA,13275
13275_little-ochlocknee-baptist-church,13275_little-ochlocknee-baptist-church,652.0,GA,13275
13275_meigs,13275_meigs,505.0,GA,13275
13275_merrillville,13275_merrillville,408.0,GA,13275
13275_metcalfe,13275_metcalfe,176.0,GA,13275
13275_new-covenant,13275_new-covenant,1235.0,GA,13275
13275_ochlocknee,13275_ochlocknee,684.0,GA,13275
13275_patten,13275_patten,237.0,GA,13275
13275_pavo,13275_pavo,397.0,GA,13275
13275_remington-esc,13275_remington-esc,1242.0,GA,13275
13275_resource-center,13275_resource-center,792.0,GA,13275
13275_scott,13275_scott,1434.0,GA,13275
13277_brighton,13277_brighton,1204.0,GA,13277
13277_brookfield,13277_brookfield,829.0,GA,13277
13277_chula,13277_chula,716.0,GA,13277
13277_docia,13277_docia,573.0,GA,13277
13277_eldorado,13277_eldorado,693.0,GA,13277
13277_mott-litman-gym,13277_mott-litman-gym,1572.0,GA,13277
13277_omega,13277_omega,475.0,GA,13277
13277_tifton-lodge,13277_tifton-lodge,1671.0,GA,13277
13277_tifton-northeast,13277_tifton-northeast,1798.0,GA,13277
13277_tifton-northwest,13277_tifton-northwest,1803.0,GA,13277
13277_tifton-south,13277_tifton-south,1280.0,GA,13277
13277_ty-ty,13277_ty-ty,669.0,GA,13277
13279_15361-lyons,13279_15361-lyons,1943.0,GA,13279
13279_39-newbranch,13279_39-newbranch,757.0,GA,13279
13279_43-cedar-crossing,13279_43-cedar-crossing,779.0,GA,13279
13279_513-vpd,13279_513-vpd,3028.0,GA,13279
13279_514-stialc,13279_514-stialc,2049.0,GA,13279
13281_hiawassee,13281_hiawassee,2147.0,GA,13281
13281_macedonia,13281_macedonia,2250.0,GA,13281
13281_young-harris,13281_young-harris,1954.0,GA,13281
13283_annex,13283_annex,1083.0,GA,13283
13283_soperton,13283_soperton,1305.0,GA,13283
13285_administration-bldg,13285_administration-bldg,2203.0,GA,13285
13285_east-vernon,13285_east-vernon,1775.0,GA,13285
13285_gardner-newman,13285_gardner-newman,1638.0,GA,13285
13285_gray-hill,13285_gray-hill,1053.0,GA,13285
13285_griggs-center,13285_griggs-center,1406.0,GA,13285
13285_hammett-rd,13285_hammett-rd,2490.0,GA,13285
13285_highland,13285_highland,947.0,GA,13285
13285_hogansville,13285_hogansville,2186.0,GA,13285
13285_hollis-hand,13285_hollis-hand,2018.0,GA,13285
13285_long-cane,13285_long-cane,1823.0,GA,13285
13285_mcclendon,13285_mcclendon,2009.0,GA,13285
13285_northside,13285_northside,1475.0,GA,13285
13285_rosemont,13285_rosemont,2255.0,GA,13285
13285_west-point,13285_west-point,1144.0,GA,13285
13287_ashburn,13287_ashburn,1978.0,GA,13287
13287_rebecca,13287_rebecca,261.0,GA,13287
13287_sycamore,13287_sycamore,905.0,GA,13287
13289_dry-branch,13289_dry-branch,922.0,GA,13289
13289_golden-isles,13289_golden-isles,1006.0,GA,13289
13289_higgsville,13289_higgsville,446.0,GA,13289
13289_jeffersonville-ware,13289_jeffersonville-ware,846.0,GA,13289
13289_shady-grove-tarvers,13289_shady-grove-tarvers,502.0,GA,13289
13291_blairsville,13291_blairsville,1454.0,GA,13291
13291_choestoe,13291_choestoe,799.0,GA,13291
13291_coosa,13291_coosa,1392.0,GA,13291
13291_dooley,13291_dooley,913.0,GA,13291
13291_gumlog,13291_gumlog,1267.0,GA,13291
13291_ivy-log,13291_ivy-log,1188.0,GA,13291
13291_jones-creek,13291_jones-creek,1155.0,GA,13291
13291_owltown,13291_owltown,896.0,GA,13291
13291_pat-colwell,13291_pat-colwell,1340.0,GA,13291
13291_suches,13291_suches,365.0,GA,13291
13291_trackrock,13291_trackrock,651.0,GA,13291
13293_redbone,13293_redbone,4689.0,GA,13293
13293_salem,13293_salem,211.0,GA,13293
13293_town,13293_town,4615.0,GA,13293
13293_yatesville,13293_yatesville,768.0,GA,13293
13295_armuchee-valley,13295_armuchee-valley,760.0,GA,13295
13295_chattanooga-valley,13295_chattanooga-valley,3214.0,GA,13295
13295_chickamauga,13295_chickamauga,3529.0,GA,13295
13295_fairview,13295_fairview,1589.0,GA,13295
13295_fairyland,13295_fairyland,600.0,GA,13295
13295_kensington,13295_kensington,689.0,GA,13295
13295_la-fayette,13295_la-fayette,3397.0,GA,13295
13295_mountain,13295_mountain,637.0,GA,13295
13295_rock-spring,13295_rock-spring,3206.0,GA,13295
13295_rossville,13295_rossville,3183.0,GA,13295
13295_walnut-grove,13295_walnut-grove,1140.0,GA,13295
13297_bay-creek,13297_bay-creek,1872.0,GA,13297
13297_between,13297_between,2706.0,GA,13297
13297_blasingame,13297_blasingame,610.0,GA,13297
13297_bold-springs,13297_bold-springs,2591.0,GA,13297
13297_broken-arrow,13297_broken-arrow,2410.0,GA,13297
13297_e-monroe,13297_e-monroe,2268.0,GA,13297
13297_good-hope,13297_good-hope,1207.0,GA,13297
13297_gratis,13297_gratis,688.0,GA,13297
13297_jersey,13297_jersey,1098.0,GA,13297
13297_loganville-north,13297_loganville-north,2843.0,GA,13297
13297_loganville-south,13297_loganville-south,2043.0,GA,13297
13297_mountain,13297_mountain,933.0,GA,13297
13297_north-monroe,13297_north-monroe,2647.0,GA,13297
13297_social-circle,13297_social-circle,2539.0,GA,13297
13297_south-monroe,13297_south-monroe,2152.0,GA,13297
13297_tara,13297_tara,2195.0,GA,13297
13297_w-monroe,13297_w-monroe,1123.0,GA,13297
13297_walker-park,13297_walker-park,2133.0,GA,13297
13297_walnut-grove,13297_walnut-grove,1435.0,GA,13297
13297_west-walton,13297_west-walton,2309.0,GA,13297
13297_whatley,13297_whatley,700.0,GA,13297
13299_100,13299_100,2335.0,GA,13299
13299_200a,13299_200a,1324.0,GA,13299
13299_200b,13299_200b,492.0,GA,13299
13299_300,13299_300,2077.0,GA,13299
13299_304,13299_304,653.0,GA,13299
13299_400,13299_400,1828.0,GA,13299
13299_404,13299_404,197.0,GA,13299
13299_405,13299_405,335.0,GA,13299
13299_406,13299_406,849.0,GA,13299
13299_407,13299_407,264.0,GA,13299
13299_408,13299_408,267.0,GA,13299
13299_409,13299_409,510.0,GA,13299
13301_warrenton,13301_warrenton,2148.0,GA,13301
13303_davisboro,13303_davisboro,476.0,GA,13303
13303_deepstep,13303_deepstep,341.0,GA,13303
13303_harrison,13303_harrison,610.0,GA,13303
13303_oconee,13303_oconee,352.0,GA,13303
13303_riddleville,13303_riddleville,338.0,GA,13303
13303_sandersville,13303_sandersville,3738.0,GA,13303
13303_tennille,13303_tennille,1509.0,GA,13303
13303_warthen,13303_warthen,442.0,GA,13303
13305_altamaha,13305_altamaha,1534.0,GA,13305
13305_empire,13305_empire,596.0,GA,13305
13305_gardi,13305_gardi,611.0,GA,13305
13305_madray-springs,13305_madray-springs,632.0,GA,13305
13305_odum,13305_odum,669.0,GA,13305
13305_oglethorpe,13305_oglethorpe,922.0,GA,13305
13305_pine-street,13305_pine-street,600.0,GA,13305
13305_rec-center,13305_rec-center,943.0,GA,13305
13305_red-hill,13305_red-hill,545.0,GA,13305
13305_screven,13305_screven,987.0,GA,13305
13305_unity,13305_unity,1015.0,GA,13305
13305_vfw,13305_vfw,613.0,GA,13305
13307_preston-1,13307_preston-1,1051.0,GA,13307
13309_alamo,13309_alamo,1113.0,GA,13309
13309_glenwood,13309_glenwood,791.0,GA,13309
13311_blue-creek,13311_blue-creek,1284.0,GA,13311
13311_blue-ridge,13311_blue-ridge,507.0,GA,13311
13311_helen,13311_helen,312.0,GA,13311
13311_mossy-creek,13311_mossy-creek,1747.0,GA,13311
13311_mt-yonah,13311_mt-yonah,2480.0,GA,13311
13311_nacoochee,13311_nacoochee,856.0,GA,13311
13311_robertstown,13311_robertstown,224.0,GA,13311
13311_shoal-creek,13311_shoal-creek,1403.0,GA,13311
13311_tesnatee,13311_tesnatee,673.0,GA,13311
13311_town-creek,13311_town-creek,861.0,GA,13311
13311_white-creek,13311_white-creek,970.0,GA,13311
13313_1a,13313_1a,1266.0,GA,13313
13313_2a,13313_2a,1516.0,GA,13313
13313_3a,13313_3a,1119.0,GA,13313
13313_4a,13313_4a,1318.0,GA,13313
13313_5a,13313_5a,1137.0,GA,13313
13313_6a,13313_6a,865.0,GA,13313
13313_an,13313_an,1275.0,GA,13313
13313_ca,13313_ca,1011.0,GA,13313
13313_co,13313_co,729.0,GA,13313
13313_dg,13313_dg,1675.0,GA,13313
13313_es,13313_es,877.0,GA,13313
13313_fi,13313_fi,1106.0,GA,13313
13313_gl,13313_gl,1319.0,GA,13313
13313_lt,13313_lt,598.0,GA,13313
13313_mc,13313_mc,855.0,GA,13313
13313_ni,13313_ni,1255.0,GA,13313
13313_pg,13313_pg,2426.0,GA,13313
13313_th,13313_th,1958.0,GA,13313
13313_ti,13313_ti,404.0,GA,13313
13313_tr,13313_tr,681.0,GA,13313
13313_ut,13313_ut,528.0,GA,13313
13313_va,13313_va,2660.0,GA,13313
13313_ws,13313_ws,1352.0,GA,13313
13315_abbeville-north-2,13315_abbeville-north-2,254.0,GA,13315
13315_abbeville-south-5,13315_abbeville-south-5,690.0,GA,13315
13315_pineview-2,13315_pineview-2,371.0,GA,13315
13315_pitts-3,13315_pitts-3,528.0,GA,13315
13315_rochelle-north-1,13315_rochelle-north-1,323.0,GA,13315
13315_rochelle-south-4,13315_rochelle-south-4,608.0,GA,13315
13317_courthouse,13317_courthouse,595.0,GA,13317
13317_edward-b-pope-center,13317_edward-b-pope-center,615.0,GA,13317
13317_metasville-fire-sta,13317_metasville-fire-sta,384.0,GA,13317
13317_rayle-city-hall,13317_rayle-city-hall,350.0,GA,13317
13317_senior-citizen-center,13317_senior-citizen-center,931.0,GA,13317
13317_tignal-sch-lunch-rm,13317_tignal-sch-lunch-rm,532.0,GA,13317
13317_young-farmers-bldg,13317_young-farmers-bldg,722.0,GA,13317
13319_bloodworth,13319_bloodworth,266.0,GA,13319
13319_griffin,13319_griffin,113.0,GA,13319
13319_high-hill,13319_high-hill,113.0,GA,13319
13319_irwinton,13319_irwinton,535.0,GA,13319
13319_ivey,13319_ivey,592.0,GA,13319
13319_lord,13319_lord,447.0,GA,13319
13319_midway,13319_midway,563.0,GA,13319
13319_ramah,13319_ramah,1050.0,GA,13319
13319_turkey-creek,13319_turkey-creek,279.0,GA,13319
13321_bridgeboro,13321_bridgeboro,698.0,GA,13321
13321_county-line,13321_county-line,495.0,GA,13321
13321_doles,13321_doles,244.0,GA,13321
13321_isabella,13321_isabella,791.0,GA,13321
13321_minton,13321_minton,298.0,GA,13321
13321_oakfield,13321_oakfield,126.0,GA,13321
13321_piney-woods,13321_piney-woods,179.0,GA,13321
13321_poulan,13321_poulan,489.0,GA,13321
13321_red-rock,13321_red-rock,684.0,GA,13321
13321_scooterville,13321_scooterville,343.0,GA,13321
13321_shingler,13321_shingler,302.0,GA,13321
13321_sumner,13321_sumner,470.0,GA,13321
13321_sylvester,13321_sylvester,1610.0,GA,13321
13321_sylvester-east,13321_sylvester-east,765.0,GA,13321
13321_warwick,13321_warwick,385.0,GA,13321
